load,price,solar
90.36,54.0,29.0
91.04,51.0,80.0
91.69,52.0,141.0
92.09,53.0,191.0
89.07,49.0,214.0
88.4,49.0,219.0
87.15,46.0,201.0
85.85,47.0,153.0
84.84,50.0,95.0
86.18,53.0,42.0
89.71,59.0,14.0
87.4,59.0,0.0
81.43,48.0,0.0
75.43,40.0,0.0
72.57,37.0,0.0
67.29,33.0,0.0
63.38,34.0,0.0
60.63,33.0,0.0
59.14,33.0,0.0
57.87,32.0,0.0
59.27,32.0,0.0
66.47,34.0,0.0
78.37,41.0,0.0
88.75,49.0,8.0
91.65,50.0,32.0
91.73,50.0,80.0
91.64,50.0,135.0
90.67,50.0,187.0
87.41,47.0,232.0
85.3,44.0,244.0
83.61,41.0,216.0
82.12,40.0,167.0
81.35,40.0,106.0
83.51,45.0,45.0
87.03,47.0,14.0
83.58,48.0,0.0
77.63,42.0,0.0
71.66,35.0,0.0
69.69,33.0,0.0
64.74,32.0,0.0
60.49,37.0,0.0
57.94,35.0,0.0
56.2,34.0,0.0
54.86,34.0,0.0
55.08,35.0,0.0
57.89,35.0,0.0
62.27,36.0,0.0
68.37,38.0,9.0
71.94,38.0,43.0
73.67,42.0,124.0
73.33,40.0,222.0
72.53,39.0,304.0
69.4,38.0,352.0
67.43,36.0,356.0
65.19,36.0,318.0
64.28,38.0,242.0
65.85,40.0,145.0
68.95,44.0,57.0
74.11,51.0,16.0
71.79,54.0,0.0
67.76,45.0,0.0
63.83,39.0,0.0
62.97,37.0,0.0
58.78,34.0,0.0
55.29,33.0,0.0
52.87,32.0,0.0
51.6,32.0,0.0
50.08,32.0,0.0
50.39,32.0,0.0
51.98,31.0,0.0
53.7,33.0,0.0
58.44,34.0,8.0
61.67,38.0,30.0
64.45,39.0,85.0
66.22,38.0,152.0
67.6,37.0,211.0
65.44,36.0,253.0
62.37,33.0,269.0
60.27,32.0,255.0
59.38,33.0,206.0
60.66,34.0,128.0
65.14,40.0,50.0
70.82,47.0,14.0
69.73,51.0,0.0
66.41,41.0,0.0
62.98,37.0,0.0
63.48,37.0,0.0
59.45,33.0,0.0
57.67,32.0,0.0
55.4,29.0,0.0
54.2,30.0,0.0
52.99,29.0,0.0
54.63,30.0,0.0
61.85,31.0,0.0
74.52,38.0,0.0
85.69,46.0,8.0
87.99,47.0,33.0
87.93,48.0,100.0
88.15,47.0,189.0
88.36,46.0,272.0
84.99,45.0,325.0
83.65,44.0,336.0
82.45,42.0,305.0
81.57,41.0,233.0
81.5,42.0,138.0
83.83,44.0,52.0
88.8,44.0,13.0
85.18,44.0,0.0
79.12,41.0,0.0
73.07,35.0,0.0
70.31,34.0,0.0
64.76,31.0,0.0
60.85,34.0,0.0
58.89,35.0,0.0
57.67,34.0,0.0
55.97,35.0,0.0
57.4,35.0,0.0
63.39,34.0,0.0
75.29,42.0,0.0
86.12,54.0,8.0
88.67,67.0,32.0
88.97,64.0,99.0
88.52,64.0,189.0
88.43,65.0,272.0
84.98,61.0,321.0
84.44,58.0,320.0
83.68,53.0,275.0
83.66,53.0,194.0
83.86,54.0,108.0
85.46,60.0,39.0
88.42,72.0,11.0
83.89,78.0,0.0
77.77,52.0,0.0
71.88,43.0,0.0
69.87,41.0,0.0
64.46,38.0,0.0
60.55,36.0,0.0
57.2,35.0,0.0
54.99,35.0,0.0
53.63,35.0,0.0
53.86,34.0,0.0
55.07,35.0,0.0
55.42,45.0,0.0
60.56,57.0,8.0
64.37,62.0,26.0
67.68,58.0,74.0
70.09,55.0,130.0
71.31,51.0,178.0
68.6,50.0,210.0
66.24,47.0,223.0
63.65,45.0,216.0
62.89,45.0,172.0
64.13,47.0,104.0
67.76,50.0,40.0
72.94,52.0,12.0
70.87,50.0,0.0
67.59,41.0,0.0
63.04,35.0,0.0
63.69,34.0,0.0
59.9,30.0,0.0
56.62,33.0,0.0
54.21,31.0,0.0
53.11,31.0,0.0
52.4,31.0,0.0
54.31,32.0,0.0
62.06,33.0,0.0
74.79,38.0,0.0
84.85,49.0,8.0
86.77,51.0,28.0
86.63,52.0,91.0
86.85,49.0,176.0
87.13,48.0,239.0
84.91,45.0,266.0
84.8,41.0,255.0
83.68,39.0,239.0
82.61,39.0,193.0
82.16,41.0,116.0
83.44,46.0,44.0
86.75,48.0,12.0
83.45,46.0,0.0
78.04,39.0,0.0
73.25,34.0,0.0
70.98,33.0,0.0
66.09,29.0,0.0
62.15,29.0,0.0
59.92,28.0,0.0
58.68,26.0,0.0
57.46,25.0,0.0
59.61,25.0,0.0
66.14,29.0,0.760989010989011
77.83,34.0,10.046703296703297
86.84,40.0,43.04120879120879
88.3,41.0,97.97619047619048
87.27,39.0,168.6697163769442
86.1,38.0,243.62763037511436
84.95,36.0,305.85818847209515
81.27,33.0,344.516010978957
78.84,32.0,353.8197621225984
77.28,34.0,332.11253430924063
76.9,35.0,282.71363220494055
78.47,36.0,213.79871912168343
80.18,42.0,139.76669716376944
84.22,44.0,77.04574565416286
80.68,46.0,30.161024702653247
75.04,40.0,6.102470265324794
69.05,38.0,0.3613906678865508
67.5,37.0,0.0
63.34,33.0,0.0
60.55,31.0,0.0
57.71,30.0,0.0
56.03,29.0,0.0
54.19,28.0,0.0
54.08,30.0,0.0
56.3,30.0,0.0
60.71,32.0,0.0
67.16,34.0,9.0
69.95,35.0,36.0
71.75,38.0,108.0
72.47,38.0,195.0
73.5,36.0,265.0
71.59,34.0,311.0
69.36,32.0,317.0
67.68,31.0,273.0
66.55,32.0,196.0
66.76,33.0,109.0
69.52,40.0,39.0
72.63,44.0,11.0
69.34,44.0,0.0
66.94,40.0,0.0
63.02,34.0,0.0
61.3,32.0,0.0
57.72,32.0,0.0
54.72,29.0,0.0
52.42,29.0,0.0
51.0,29.0,0.0
49.34,29.0,0.0
48.9,29.0,0.0
49.61,29.0,0.0
50.88,30.0,0.0
53.48,31.0,1.0
58.25,33.0,35.0
60.98,34.0,101.0
63.41,36.0,177.0
65.11,36.0,236.0
66.46,36.0,266.0
63.72,35.0,261.0
62.68,34.0,226.0
60.66,35.0,164.0
59.79,37.0,92.0
62.38,39.0,34.0
68.55,44.0,11.0
69.53,50.0,8.0
66.05,50.0,0.0
62.97,46.0,0.0
60.64,41.0,0.0
60.9,38.0,0.0
57.27,36.0,0.0
55.11,34.0,0.0
53.35,33.0,0.0
52.65,33.0,0.0
52.06,33.0,0.0
53.91,33.0,0.0
59.78,34.0,0.0
68.13,42.0,0.0
76.12,49.0,29.0
78.37,49.0,95.0
77.82,47.0,193.0
77.66,49.0,284.0
78.22,49.0,344.0
77.07,47.0,354.0
75.88,45.0,308.0
74.99,45.0,222.0
74.74,48.0,120.0
77.93,51.0,41.0
83.78,56.0,11.0
83.26,62.0,8.0
77.13,59.0,0.0
71.79,44.0,0.0
66.86,39.0,0.0
65.64,37.0,0.0
61.14,34.0,0.0
57.91,35.0,0.0
54.84,32.0,0.0
53.97,32.0,0.0
52.74,32.0,0.0
52.75,32.0,0.0
54.22,33.0,0.0
55.5,34.0,1.0
59.5,40.0,32.0
61.5,39.0,97.0
63.79,35.0,187.0
64.68,34.0,280.0
65.09,35.0,347.0
62.69,31.0,367.0
60.47,31.0,326.0
58.25,31.0,241.0
58.96,35.0,133.0
63.01,36.0,43.0
69.41,41.0,11.0
70.6,43.0,8.0
67.75,41.0,0.0
66.11,37.0,0.0
63.24,33.0,0.0
63.56,31.0,0.0
59.64,26.0,0.0
57.33,17.0,0.0
55.32,14.0,0.0
54.49,13.0,0.0
53.09,12.0,0.0
55.18,14.0,0.0
62.05,21.0,0.0
72.68,32.0,0.0
81.62,42.0,28.0
85.69,42.0,81.0
86.98,37.0,147.0
87.2,36.0,205.0
89.92,35.0,237.0
88.29,33.0,233.0
87.91,34.0,207.0
87.42,35.0,150.0
87.89,37.0,83.0
89.16,42.0,29.0
92.57,54.0,10.0
90.92,58.0,8.0
85.59,51.0,0.0
80.89,45.0,0.0
74.81,40.0,0.0
71.34,40.0,0.0
65.87,35.0,0.0
62.72,35.0,0.0
60.84,33.0,0.0
59.28,33.0,0.0
57.96,34.0,0.0
59.87,35.0,0.0
66.84,38.0,0.0
78.39,47.0,0.0
88.18,64.0,30.0
90.03,65.0,96.0
89.16,60.0,185.0
89.37,58.0,259.0
90.58,57.0,308.0
88.09,56.0,316.0
86.86,54.0,281.0
86.31,53.0,207.0
86.86,57.0,114.0
89.48,58.0,37.0
94.99,70.0,10.0
93.65,72.0,8.0
87.66,64.0,0.0
82.34,47.0,0.0
77.32,40.0,0.0
74.54,36.0,0.0
69.38,34.0,0.0
66.01,33.0,0.0
64.35,32.0,0.0
63.25,30.0,0.0
62.16,30.0,0.0
63.34,30.0,0.0
70.5,32.0,0.0
82.0,37.0,0.0
88.06,47.0,24.0
90.31,48.0,84.0
89.21,45.0,164.0
89.17,44.0,238.0
88.85,44.0,291.0
85.83,42.0,297.0
83.55,41.0,252.0
82.25,42.0,179.0
82.33,47.0,97.0
85.95,46.0,31.0
91.84,49.0,9.0
90.43,50.0,8.0
84.07,45.0,0.0
78.59,41.0,0.0
73.43,39.0,0.0
72.59,36.0,0.0
67.94,34.0,0.0
64.06,35.0,0.0
60.9,34.0,0.0
59.28,33.0,0.0
57.69,34.0,0.0
57.61,34.0,0.0
60.09,34.0,0.0
63.75,34.0,0.0
69.18,37.0,24.0
73.15,41.0,78.0
75.15,45.0,156.0
76.36,46.0,234.0
77.55,45.0,302.0
75.44,42.0,314.0
73.1,41.0,263.0
72.0,39.0,170.0
72.0,39.0,81.0
75.21,39.0,25.0
78.98,48.0,9.0
77.39,49.0,8.0
72.81,46.0,0.0
69.11,40.0,0.0
65.92,34.0,0.0
65.8,34.0,0.0
61.03,33.0,0.0
57.88,30.0,0.0
54.78,29.0,0.0
53.41,27.0,0.0
51.63,25.0,0.0
51.83,27.0,0.0
53.32,24.0,0.0
55.18,24.0,0.0
59.54,29.0,20.0
63.43,32.0,58.0
66.48,34.0,111.0
70.79,35.0,153.0
74.07,36.0,172.0
72.53,37.0,169.0
71.1,38.0,136.0
70.58,36.0,88.0
71.43,36.0,52.0
74.03,38.0,20.0
75.99,43.0,8.0
76.65,48.0,8.0
73.88,49.0,0.0
70.73,44.0,0.0
67.75,41.0,0.0
69.11,40.0,0.0
65.05,36.0,0.0
62.7,36.0,0.0
60.24,35.0,0.0
59.51,35.0,0.0
58.63,34.0,0.0
60.69,35.0,0.0
68.55,37.0,0.0
81.27,47.0,0.0
89.14,58.0,19.0
93.3,59.0,58.0
93.96,57.0,112.0
94.7,54.0,161.0
95.42,54.0,187.0
94.1,52.0,179.0
94.0,52.0,152.0
94.14,49.0,115.0
95.04,51.0,66.0
95.76,56.0,23.0
99.12,59.0,8.0
97.6,63.0,8.0
91.84,60.0,0.0
85.81,51.0,0.0
80.32,46.0,0.0
78.39,43.0,0.0
73.94,39.0,0.0
71.18,38.0,0.0
68.17,38.0,0.0
67.02,37.0,0.0
65.98,36.0,0.0
67.65,38.0,0.0
74.43,40.0,0.0
84.07,53.0,0.0
93.92,76.0,18.0
96.46,66.0,60.0
95.76,60.0,122.0
95.52,58.0,179.0
96.12,56.0,217.0
94.72,56.0,223.0
94.49,56.0,190.0
93.13,56.0,134.0
93.81,63.0,71.0
96.39,69.0,23.0
100.36,90.0,8.0
98.23,99.0,8.0
92.93,74.0,0.0
87.33,57.0,0.0
81.41,46.0,0.0
79.83,42.0,0.0
75.61,39.0,0.0
72.83,37.0,0.0
70.04,35.0,0.0
68.91,34.0,0.0
67.82,35.0,0.0
69.73,35.0,0.0
77.26,37.0,0.0
87.89,45.0,0.0
96.1,60.0,19.0
97.45,60.0,69.0
96.19,54.0,149.0
95.06,52.0,228.0
94.09,53.0,279.0
92.19,53.0,289.0
91.91,55.0,250.0
91.88,57.0,176.0
92.66,60.0,90.0
96.47,67.0,27.0
100.77,74.0,8.0
99.13,67.0,8.0
93.52,55.0,0.0
87.54,48.0,0.0
81.62,42.0,0.0
79.03,40.0,0.0
74.09,36.0,0.0
71.09,34.0,0.0
68.19,32.0,0.0
66.64,32.0,0.0
64.95,31.0,0.0
66.43,33.0,0.0
73.51,35.0,0.0
85.14,41.0,0.0
93.71,55.0,15.0
95.92,62.0,49.0
94.84,62.0,98.0
94.03,62.0,144.0
93.85,63.0,169.0
92.1,61.0,174.0
92.13,61.0,159.0
91.85,60.0,116.0
93.02,61.0,61.0
95.55,68.0,20.0
98.41,85.0,8.0
96.89,70.0,8.0
91.43,61.0,0.0
85.28,49.0,0.0
80.61,41.0,0.0
78.11,38.0,0.0
73.22,37.0,0.0
69.54,37.0,0.0
67.26,36.0,0.0
65.62,34.0,0.0
64.66,34.0,0.0
66.36,35.0,0.0
73.1,36.0,0.0
84.18,42.0,0.0
92.27,53.0,14.0
94.94,58.0,46.0
95.34,58.0,98.0
95.71,56.0,147.0
96.29,56.0,171.0
93.9,55.0,168.0
91.97,54.0,141.0
91.44,52.0,100.0
91.16,53.0,54.0
93.79,57.0,19.0
95.97,77.0,8.0
93.53,72.0,8.0
87.57,62.0,0.0
81.94,50.0,0.0
77.06,47.0,0.0
75.74,47.0,0.0
71.18,43.0,0.0
68.48,40.0,0.0
64.94,40.0,0.0
63.72,39.0,0.0
62.19,38.0,0.0
62.41,38.0,0.0
64.83,37.0,0.0
68.36,39.0,0.0
74.6,39.0,11.0
79.69,40.0,39.0
83.3,42.0,82.0
84.24,42.0,119.0
85.25,43.0,145.0
83.3,42.0,155.0
81.17,40.0,139.0
79.71,40.0,105.0
79.35,40.0,57.0
81.99,44.0,18.0
85.55,53.0,8.0
83.69,48.0,8.0
78.56,46.0,0.0
74.77,42.0,0.0
71.86,38.0,0.0
73.01,38.0,0.0
69.2,36.0,0.0
66.32,33.0,0.0
63.5,30.0,0.0
62.09,30.0,0.0
60.92,30.0,0.0
60.5,31.0,0.0
61.41,31.0,0.0
63.43,30.0,0.0
67.48,30.0,15.0
70.76,33.0,56.0
73.73,37.0,120.0
75.67,38.0,183.0
76.03,40.0,222.0
74.1,40.0,225.0
71.74,37.0,193.0
70.81,38.0,135.0
71.01,40.0,68.0
74.59,43.0,21.0
79.58,49.0,8.0
80.25,48.0,8.0
78.05,47.0,0.0
75.76,42.0,0.0
72.44,40.0,0.0
73.56,40.0,0.0
69.8,37.0,0.0
68.06,34.0,0.0
66.01,34.0,0.0
65.23,34.0,0.0
64.12,34.0,0.0
66.19,35.0,0.0
73.4,36.0,0.0
84.69,44.0,0.0
93.76,51.0,16.0
95.34,54.0,62.0
94.82,50.0,139.0
94.59,48.0,212.0
95.42,46.0,260.0
93.35,47.0,270.0
93.35,50.0,237.0
92.83,50.0,166.0
93.09,53.0,82.0
97.45,60.0,23.0
101.6,84.0,8.0
98.93,68.0,8.0
94.14,59.0,0.0
89.2,48.0,0.0
83.85,42.0,0.0
81.97,41.0,0.0
76.79,36.0,0.0
73.2,28.0,0.0
71.38,27.0,0.0
69.44,24.0,0.0
68.2,24.0,0.0
70.1,27.0,0.0
76.24,30.0,0.0
87.48,36.0,0.0
95.11,41.0,13.0
97.58,43.0,53.0
96.52,43.0,120.0
95.51,44.0,181.0
95.02,45.0,216.0
92.47,43.0,216.0
92.12,44.0,182.0
92.08,43.0,125.0
92.25,45.0,61.0
95.82,46.0,19.0
98.16,52.0,8.0
96.29,48.0,8.0
90.17,43.0,0.0
86.14,40.0,0.0
80.16,38.0,0.0
77.52,37.0,0.0
71.94,36.0,0.0
67.82,34.0,0.0
65.19,33.0,0.0
63.36,34.0,0.0
62.14,34.0,0.0
64.04,34.0,0.0
70.55,36.0,0.0
82.39,43.0,0.0
91.68,49.0,12.0
94.68,52.0,41.0
94.82,49.0,90.0
95.78,49.0,137.0
96.81,47.0,168.0
94.87,44.0,179.0
94.83,43.0,159.0
94.24,41.0,115.0
95.06,40.0,59.0
96.55,38.0,19.0
97.65,43.0,8.0
95.69,41.0,8.0
89.86,37.0,0.0
84.53,34.0,0.0
78.92,32.0,0.0
77.06,32.0,0.0
71.76,30.0,0.0
68.39,29.0,0.0
65.2,27.0,0.0
63.51,26.0,0.0
62.26,26.0,0.0
63.78,28.0,0.0
70.13,31.0,0.0
81.07,36.0,0.0
90.07,45.0,12.0
93.03,49.0,45.0
93.23,50.0,99.0
94.86,47.0,148.0
95.54,46.0,177.0
92.67,44.0,183.0
91.81,42.0,165.0
91.04,41.0,125.0
91.51,42.0,67.0
94.82,44.0,21.0
97.12,47.0,8.0
94.86,44.0,8.0
89.76,41.0,0.0
84.62,32.0,0.0
78.78,28.0,0.0
76.53,23.0,0.0
70.82,15.0,0.0
66.96,-1.0,0.0
64.39,-2.0,0.0
63.12,-4.0,0.0
61.66,2.0,0.0
63.55,7.0,0.0
70.45,13.0,0.0
81.64,29.0,0.0
90.32,36.0,13.0
92.62,37.0,49.0
92.18,35.0,112.0
91.83,33.0,171.0
91.23,32.0,227.0
88.55,31.0,256.0
86.42,31.0,235.0
85.86,32.0,169.0
86.84,33.0,84.0
89.96,36.0,24.0
93.09,42.0,8.0
90.66,41.0,8.0
85.06,41.0,0.0
79.89,37.0,0.0
74.64,33.0,0.0
73.38,30.0,0.0
68.19,24.0,0.0
64.89,9.0,0.0
61.31,9.0,0.0
59.39,9.0,0.0
57.52,9.0,0.0
57.84,11.0,0.0
60.89,14.0,0.0
64.17,20.0,0.0
70.71,28.0,11.0
75.31,31.0,35.0
78.56,34.0,77.0
80.6,35.0,111.0
81.53,35.0,133.0
79.55,34.0,130.0
78.07,34.0,101.0
76.72,35.0,68.0
77.19,37.0,38.0
79.48,40.0,15.0
81.63,44.0,8.0
80.44,43.0,8.0
75.12,39.0,0.0
71.0,36.0,0.0
67.28,32.0,0.0
67.3,31.0,0.0
63.0,26.0,0.0
60.57,15.0,0.0
57.29,11.0,0.0
55.96,9.0,0.0
54.21,9.0,0.0
54.02,9.0,0.0
55.44,9.0,0.0
57.07,4.0,0.0
62.35,5.0,13.0
65.26,4.0,48.0
68.54,7.0,108.0
71.7,7.0,169.0
72.68,8.0,214.0
69.04,6.0,228.0
66.62,-2.0,201.0
65.21,-12.0,142.0
65.91,-5.0,70.0
69.96,10.0,21.0
74.65,15.0,8.0
75.5,18.0,8.0
72.99,14.0,0.0
70.19,16.0,0.0
66.64,13.0,0.0
67.45,12.0,0.0
63.72,9.0,0.0
60.38,1.0,0.0
58.34,-2.0,0.0
57.25,-1.0,0.0
56.52,1.0,0.0
58.73,7.0,0.0
66.37,15.0,0.0
79.29,31.0,0.0
87.78,43.0,14.0
90.04,43.0,58.0
88.82,42.0,136.0
89.37,41.0,211.0
89.63,42.0,264.0
87.84,42.0,275.0
86.99,42.0,237.0
87.36,42.0,163.0
88.69,45.0,80.0
92.17,47.0,22.0
94.6,50.0,8.0
93.22,47.0,8.0
86.9,45.0,0.0
81.19,43.0,0.0
75.19,37.0,0.0
72.8,35.0,0.0
67.76,32.0,0.0
65.29,24.0,0.0
62.22,22.0,0.0
60.71,21.0,0.0
59.72,21.0,0.0
61.19,23.0,0.0
68.37,27.0,0.0
80.24,35.0,0.0
88.88,43.0,14.0
91.24,43.0,57.0
90.34,41.0,131.0
90.12,41.0,207.0
89.88,41.0,259.0
87.87,42.0,271.0
88.0,42.0,235.0
86.98,46.0,164.0
87.61,50.0,79.0
91.68,54.0,22.0
94.52,58.0,8.0
92.35,55.0,8.0
87.01,52.0,0.0
82.39,49.0,0.0
77.1,44.0,0.0
74.66,40.0,0.0
68.86,36.0,0.0
65.16,34.0,0.0
62.24,34.0,0.0
60.7,32.0,0.0
59.97,32.0,0.0
61.81,32.0,0.0
69.03,36.0,0.0
80.53,43.0,0.0
89.27,54.0,12.0
91.85,55.0,47.0
91.52,52.0,107.0
91.93,50.0,164.0
92.48,50.0,204.0
90.64,47.0,222.0
90.64,48.0,199.0
89.94,48.0,140.0
90.54,54.0,69.0
93.98,55.0,20.0
96.23,62.0,8.0
93.59,56.0,8.0
87.6,51.0,0.0
83.22,44.0,0.0
76.9,37.0,0.0
73.89,34.0,0.0
68.35,31.0,0.0
64.99,32.0,0.0
62.58,31.0,0.0
61.12,30.0,0.0
59.8,29.0,0.0
61.59,29.0,0.0
68.6,32.0,0.0
80.59,37.0,0.0
89.15,43.0,11.0
91.44,45.0,44.0
91.86,44.0,104.0
92.9,42.0,163.0
92.95,41.0,202.0
91.74,41.0,213.0
91.63,41.0,189.0
91.69,44.0,136.0
91.42,45.0,67.0
93.97,47.0,19.0
95.2,54.0,8.0
92.83,49.0,8.0
87.0,44.0,0.0
81.78,41.0,0.0
75.77,36.0,0.0
73.58,35.0,0.0
68.4,31.0,0.0
64.41,33.0,0.0
61.54,32.0,0.0
60.34,31.0,0.0
59.04,31.0,0.0
60.5,31.0,0.0
67.74,34.0,0.0
79.93,40.0,0.0
88.79,47.0,9.0
91.92,49.0,29.0
92.41,50.0,62.0
92.96,48.0,106.0
93.37,48.0,138.0
91.5,47.0,142.0
90.28,48.0,126.0
89.83,45.0,95.0
89.54,47.0,50.0
92.35,48.0,17.0
93.66,56.0,8.0
90.12,48.0,8.0
84.45,47.0,0.0
79.6,39.0,0.0
74.01,37.0,0.0
73.16,37.0,0.0
67.66,35.0,0.0
63.73,37.0,0.0
60.44,35.0,0.0
58.14,33.0,0.0
56.24,32.0,0.0
56.37,31.0,0.0
59.33,31.0,0.0
63.25,32.0,0.0
69.66,36.0,9.0
73.58,43.0,28.0
76.76,46.0,64.0
77.97,46.0,103.0
79.02,46.0,126.0
77.32,44.0,131.0
76.2,43.0,117.0
75.73,40.0,86.0
76.15,40.0,45.0
78.42,42.0,15.0
80.12,46.0,8.0
78.08,45.0,8.0
73.58,41.0,0.0
69.85,34.0,0.0
65.99,33.0,0.0
66.39,31.0,0.0
62.46,28.0,0.0
59.11,23.0,0.0
55.83,21.0,0.0
53.94,18.0,0.0
52.43,18.0,0.0
52.51,19.0,0.0
53.86,19.0,0.0
55.53,20.0,0.0
60.19,22.0,10.0
63.06,31.0,36.0
66.56,33.0,83.0
69.73,33.0,124.0
72.56,35.0,146.0
71.13,34.0,148.0
70.0,33.0,130.0
68.73,31.0,97.0
68.94,32.0,49.0
72.7,36.0,15.0
75.27,41.0,8.0
75.88,41.0,8.0
73.31,40.0,0.0
70.51,37.0,0.0
67.49,34.0,0.0
68.74,32.0,0.0
65.56,31.0,0.0
63.33,30.0,0.0
61.49,27.0,0.0
61.33,26.0,0.0
60.76,26.0,0.0
63.2,26.0,0.0
70.55,30.0,0.0
83.48,40.0,0.0
93.06,51.0,10.0
95.29,51.0,42.0
95.44,45.0,102.0
96.17,44.0,161.0
96.7,43.0,196.0
96.14,42.0,197.0
96.47,44.0,168.0
96.83,45.0,116.0
97.78,52.0,54.0
101.73,57.0,16.0
104.18,61.0,8.0
102.32,56.0,8.0
96.7,54.0,0.0
90.74,48.0,0.0
85.14,43.0,0.0
82.45,42.0,0.0
76.87,37.0,0.0
74.01,36.0,0.0
71.55,34.0,0.0
70.56,33.0,0.0
69.58,32.0,0.0
71.49,33.0,0.0
78.41,37.0,0.0
89.22,45.0,0.0
98.94,60.0,10.0
100.15,52.0,40.0
98.56,48.0,102.0
97.54,46.0,166.0
97.64,42.0,209.0
95.9,39.0,220.0
95.28,42.0,192.0
95.63,43.0,132.0
96.66,46.0,60.0
101.4,54.0,17.0
104.77,55.0,8.0
102.48,47.0,8.0
96.76,47.0,0.0
91.39,40.0,0.0
85.6,38.0,0.0
83.96,33.0,0.0
78.68,31.0,0.0
76.02,28.0,0.0
73.43,27.0,0.0
71.91,25.0,0.0
70.45,25.0,0.0
71.78,25.0,0.0
78.1,29.0,0.0
88.98,36.0,0.0
98.36,46.0,10.0
99.18,44.0,39.0
97.72,40.0,99.0
96.5,38.0,159.0
95.7,38.0,195.0
93.77,36.0,198.0
93.67,37.0,167.0
93.85,37.0,115.0
94.71,39.0,54.0
97.7,43.0,16.0
99.92,44.0,8.0
98.35,41.0,8.0
93.4,39.0,0.0
87.53,32.0,0.0
81.71,30.0,0.0
80.2,26.0,0.0
74.69,19.0,0.0
70.82,19.0,0.0
68.19,14.0,0.0
66.79,11.0,0.0
65.53,10.0,0.0
67.52,11.0,0.0
73.66,16.0,0.0
84.37,28.0,0.0
94.14,38.0,9.0
96.55,38.0,31.0
96.83,37.0,74.0
97.36,35.0,116.0
97.33,35.0,142.0
95.33,34.0,145.0
95.37,34.0,125.0
95.08,32.0,89.0
95.5,34.0,45.0
98.42,36.0,14.0
99.06,38.0,8.0
97.04,35.0,8.0
91.75,32.0,0.0
86.58,27.0,0.0
80.74,24.0,0.0
78.88,16.0,0.0
73.31,11.0,0.0
69.61,6.0,0.0
66.32,3.0,0.0
65.54,2.0,0.0
64.32,4.0,0.0
66.17,11.0,0.0
74.04,20.0,0.0
84.13,35.0,0.0
93.32,46.0,9.0
95.66,47.0,37.0
96.52,47.0,92.0
97.08,47.0,145.0
96.37,48.0,181.0
94.13,47.0,201.0
91.82,46.0,182.0
91.14,48.0,129.0
91.44,51.0,61.0
95.45,54.0,17.0
98.13,59.0,8.0
95.02,56.0,8.0
89.32,53.0,0.0
83.86,49.0,0.0
77.71,43.0,0.0
76.92,41.0,0.0
72.5,38.0,0.0
68.96,35.0,0.0
66.01,35.0,0.0
64.14,34.0,0.0
62.35,34.0,0.0
62.63,35.0,0.0
65.25,36.0,0.0
69.5,37.0,0.0
75.9,40.0,9.0
79.69,45.0,30.0
81.83,46.0,81.0
82.72,43.0,143.0
81.96,43.0,189.0
79.35,39.0,202.0
77.43,39.0,177.0
76.89,39.0,121.0
77.79,45.0,54.0
83.23,50.0,16.0
87.15,55.0,8.0
84.84,55.0,8.0
79.77,48.0,0.0
77.04,44.0,0.0
73.27,42.0,0.0
73.69,41.0,0.0
69.53,36.0,0.0
66.12,33.0,0.0
63.02,31.0,0.0
62.0,31.0,0.0
60.28,30.0,0.0
60.66,30.0,0.0
62.37,31.0,0.0
64.08,31.0,0.0
68.9,33.0,8.0
71.43,36.0,28.0
73.52,36.0,76.0
74.57,36.0,135.0
75.41,37.0,177.0
73.14,36.0,189.0
71.01,35.0,163.0
70.14,36.0,111.0
71.61,38.0,50.0
76.99,43.0,14.0
81.21,48.0,8.0
82.37,50.0,8.0
79.86,47.0,0.0
77.24,44.0,0.0
74.13,41.0,0.0
75.31,41.0,0.0
71.84,36.0,0.0
69.19,35.0,0.0
66.99,32.0,0.0
65.85,32.0,0.0
64.82,31.0,0.0
67.11,32.0,0.0
75.07,37.0,0.0
86.56,46.0,0.0
97.39,58.0,8.0
99.71,54.0,25.0
98.78,54.0,66.0
98.29,46.0,119.0
97.67,45.0,168.0
96.04,43.0,187.0
95.69,42.0,165.0
95.45,43.0,114.0
96.95,49.0,51.0
100.58,58.0,15.0
102.82,69.0,8.0
100.33,63.0,8.0
94.89,56.0,0.0
89.37,52.0,0.0
83.31,46.0,0.0
81.99,43.0,0.0
76.96,38.0,0.0
73.38,37.0,0.0
71.11,35.0,0.0
69.64,34.0,0.0
68.46,35.0,0.0
69.64,36.0,0.0
75.7,38.0,0.0
87.82,44.0,0.0
97.81,59.0,8.0
99.86,69.0,29.0
99.25,59.0,79.0
98.66,52.0,141.0
98.02,52.0,188.0
95.61,51.0,203.0
95.44,54.0,178.0
94.86,58.0,121.0
95.72,61.0,54.0
99.63,65.0,16.0
101.33,78.0,8.0
99.36,66.0,8.0
93.98,61.0,0.0
88.39,51.0,0.0
82.67,45.0,0.0
81.9,40.0,0.0
76.88,36.0,0.0
73.46,35.0,0.0
71.18,34.0,0.0
69.73,33.0,0.0
68.36,33.0,0.0
70.3,33.0,0.0
77.73,35.0,0.0
88.97,40.0,0.0
97.86,56.0,8.0
99.98,57.0,26.0
99.24,50.0,74.0
98.4,44.0,135.0
97.76,42.0,180.0
95.56,39.0,193.0
95.05,39.0,167.0
