utc_timestamp,AT_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead
2015-01-24T07:00:00Z,31,27.6,28.12
2015-01-24T08:00:00Z,34,29.01,29.01
2015-01-24T09:00:00Z,37,29.15,29.3
2015-01-24T10:00:00Z,38,29.19,29.33
2015-01-24T11:00:00Z,35,29.15,29.3
2015-01-24T12:00:00Z,34,29.11,29.25
2015-01-24T13:00:00Z,32,29.06,29.34
2015-01-24T14:00:00Z,32,29.11,29.53
2015-01-24T15:00:00Z,35,29.28,30.36
2015-01-24T16:00:00Z,43,29.44,31.17
2015-01-24T17:00:00Z,44,29.38,31.06
2015-01-24T18:00:00Z,36,29.26,30.06
2015-01-24T19:00:00Z,30,29.35,29.35
2015-01-24T20:00:00Z,28,27.97,28.66
2015-01-24T21:00:00Z,29,28.11,28.11
2015-01-24T22:00:00Z,25,27.41,27.72
2015-01-24T23:00:00Z,24,25.02,26.94
2015-01-25T00:00:00Z,22,24.89,26.49
2015-01-25T01:00:00Z,23,25.03,26.29
2015-01-25T02:00:00Z,23,25.07,26.18
2015-01-25T03:00:00Z,22,25.92,26.29
2015-01-25T04:00:00Z,22,26.68,26.7
2015-01-25T05:00:00Z,19,27.04,27.04
2015-01-25T06:00:00Z,20,27.39,27.39
2015-01-25T07:00:00Z,23,27.98,27.98
2015-01-25T08:00:00Z,27,28.71,28.71
2015-01-25T09:00:00Z,29,29.26,29.26
2015-01-25T10:00:00Z,31,29.4,29.97
2015-01-25T11:00:00Z,31,29.36,29.74
2015-01-25T12:00:00Z,30,29.25,29.25
2015-01-25T13:00:00Z,28,29.13,29.13
2015-01-25T14:00:00Z,30,29.26,29.26
2015-01-25T15:00:00Z,30,30.29,30.29
2015-01-25T16:00:00Z,38,30.4,35.62
2015-01-25T17:00:00Z,42,30,36.41
2015-01-25T18:00:00Z,40,29.69,31.26
2015-01-25T19:00:00Z,32,29.38,30.25
2015-01-25T20:00:00Z,31,29.13,29.47
2015-01-25T21:00:00Z,33,28.83,29.2
2015-01-25T22:00:00Z,30,28.07,28.07
2015-01-25T23:00:00Z,28,26.93,26.93
2015-01-26T00:00:00Z,27,26.13,26.13
2015-01-26T01:00:00Z,27,25.54,25.54
2015-01-26T02:00:00Z,27,25.41,25.41
2015-01-26T03:00:00Z,26,25.8,25.81
2015-01-26T04:00:00Z,28,27.09,27.09
2015-01-26T05:00:00Z,34,28.64,29.11
2015-01-26T06:00:00Z,43,29.4,30.35
2015-01-26T07:00:00Z,47,30,30.59
2015-01-26T08:00:00Z,47,29.93,30.37
2015-01-26T09:00:00Z,44,29.75,30.26
2015-01-26T10:00:00Z,43,29.62,30.04
2015-01-26T11:00:00Z,40,29.46,30.04
2015-01-26T12:00:00Z,41,29.44,30.04
2015-01-26T13:00:00Z,39,29.41,30.17
2015-01-26T14:00:00Z,39,29.36,30.63
2015-01-26T15:00:00Z,40,29.56,31.1
2015-01-26T16:00:00Z,44,30.26,31.99
2015-01-26T17:00:00Z,43,29.46,31.51
2015-01-26T18:00:00Z,39,29.37,30.89
2015-01-26T19:00:00Z,32,29.12,29.61
2015-01-26T20:00:00Z,28,28.49,28.69
2015-01-26T21:00:00Z,28,27.15,28.01
2015-01-26T22:00:00Z,22,24.05,26.51
2015-01-26T23:00:00Z,20,20.36,25.79
2015-01-27T00:00:00Z,20,16.31,25.32
2015-01-27T01:00:00Z,19,16.95,25.15
2015-01-27T02:00:00Z,19,16.34,25.23
2015-01-27T03:00:00Z,19,19.92,25.9
2015-01-27T04:00:00Z,21,22.92,26.84
2015-01-27T05:00:00Z,29,27.57,28.88
2015-01-27T06:00:00Z,36,29.88,29.88
2015-01-27T07:00:00Z,40,30.38,30.38
2015-01-27T08:00:00Z,37,30.29,30.29
2015-01-27T09:00:00Z,37,30.45,30.45
2015-01-27T10:00:00Z,37,30.49,30.49
2015-01-27T11:00:00Z,36,30.29,30.29
2015-01-27T12:00:00Z,36,30.09,30.09
2015-01-27T13:00:00Z,38,30.07,30.07
2015-01-27T14:00:00Z,40,30.08,30.08
2015-01-27T15:00:00Z,43,30.96,38.93
2015-01-27T16:00:00Z,50,31.79,50.65
2015-01-27T17:00:00Z,52,33.86,45.2
2015-01-27T18:00:00Z,49,31.08,31.08
2015-01-27T19:00:00Z,39,29.87,29.87
2015-01-27T20:00:00Z,35,29.34,29.34
2015-01-27T21:00:00Z,34,28.89,28.89
2015-01-27T22:00:00Z,30,27.8,27.8
2015-01-27T23:00:00Z,28,26.97,26.97
2015-01-28T00:00:00Z,27,26.59,26.59
2015-01-28T01:00:00Z,26,25.93,25.93
2015-01-28T02:00:00Z,25,25.27,25.27
2015-01-28T03:00:00Z,25,25.75,25.75
2015-01-28T04:00:00Z,27,25.94,26.57
2015-01-28T05:00:00Z,34,28.54,28.54
2015-01-28T06:00:00Z,40,28.81,29.82
2015-01-28T07:00:00Z,42,28.94,29.95
2015-01-28T08:00:00Z,39,28.8,29.59
2015-01-28T09:00:00Z,36,28.68,29.42
2015-01-28T10:00:00Z,34,28.55,29
2015-01-28T11:00:00Z,31,27.85,28.58
2015-01-28T12:00:00Z,29,27.63,28.31
2015-01-28T13:00:00Z,28,27.03,28.2
2015-01-28T14:00:00Z,27,26.59,28.29
2015-01-28T15:00:00Z,26,27,28.44
2015-01-28T16:00:00Z,28,29.15,29.15
2015-01-28T17:00:00Z,28,28.62,28.62
2015-01-28T18:00:00Z,25,28.01,28.14
2015-01-28T19:00:00Z,23,25.47,27.56
2015-01-28T20:00:00Z,19,21.69,27.1
2015-01-28T21:00:00Z,17,16.96,26.18
2015-01-28T22:00:00Z,9,14.9,24.92
2015-01-28T23:00:00Z,11,19.97,23.97
2015-01-29T00:00:00Z,11,17.93,17.93
2015-01-29T01:00:00Z,9,17.99,17.99
2015-01-29T02:00:00Z,9,19.98,19.98
2015-01-29T03:00:00Z,11,24.4,24.4
2015-01-29T04:00:00Z,13,25.46,25.46
2015-01-29T05:00:00Z,25,27.41,27.42
2015-01-29T06:00:00Z,31,28.77,28.77
2015-01-29T07:00:00Z,31,29.05,29.05
2015-01-29T08:00:00Z,27,28.89,28.89
2015-01-29T09:00:00Z,28,28.81,28.81
2015-01-29T10:00:00Z,28,28.84,28.84
2015-01-29T11:00:00Z,27,28.63,28.63
2015-01-29T12:00:00Z,27,28.56,28.56
2015-01-29T13:00:00Z,29,28.84,28.84
2015-01-29T14:00:00Z,30,28.88,28.88
2015-01-29T15:00:00Z,35,29.17,29.17
2015-01-29T16:00:00Z,42,30.02,30.02
2015-01-29T17:00:00Z,45,29.75,29.75
2015-01-29T18:00:00Z,42,29.16,29.16
2015-01-29T19:00:00Z,39,28.67,28.67
2015-01-29T20:00:00Z,33,28.39,28.39
2015-01-29T21:00:00Z,31,28.05,28.05
2015-01-29T22:00:00Z,27,26.48,26.48
2015-01-29T23:00:00Z,27,26.6,26.6
2015-01-30T00:00:00Z,26,26.23,26.23
2015-01-30T01:00:00Z,26,26.42,26.42
2015-01-30T02:00:00Z,26,26.29,26.29
2015-01-30T03:00:00Z,25,26.72,26.72
2015-01-30T04:00:00Z,28,28.33,28.33
2015-01-30T05:00:00Z,33,30.16,30.16
2015-01-30T06:00:00Z,42,32.64,32.64
2015-01-30T07:00:00Z,48,39.92,39.92
2015-01-30T08:00:00Z,46,35.87,35.87
2015-01-30T09:00:00Z,45,32.56,32.56
2015-01-30T10:00:00Z,46,32.26,32.26
2015-01-30T11:00:00Z,45,31.18,31.18
2015-01-30T12:00:00Z,44,30.79,30.79
2015-01-30T13:00:00Z,44,30.75,30.75
2015-01-30T14:00:00Z,43,30.66,30.66
2015-01-30T15:00:00Z,44,30.94,30.94
2015-01-30T16:00:00Z,48,32.28,32.28
2015-01-30T17:00:00Z,49,31.4,31.4
2015-01-30T18:00:00Z,46,30.62,30.62
2015-01-30T19:00:00Z,39,29.53,29.53
2015-01-30T20:00:00Z,33,29.06,29.06
2015-01-30T21:00:00Z,31,28.79,28.79
2015-01-30T22:00:00Z,27,27.67,27.67
2015-01-30T23:00:00Z,28,27.92,27.92
2015-01-31T00:00:00Z,28,27.2,27.2
2015-01-31T01:00:00Z,27,26.95,26.95
2015-01-31T02:00:00Z,25,26.7,26.7
2015-01-31T03:00:00Z,25,26.79,26.79
2015-01-31T04:00:00Z,24,27.01,27.01
2015-01-31T05:00:00Z,26,27.22,27.22
2015-01-31T06:00:00Z,29,27.6,27.6
2015-01-31T07:00:00Z,30,28.32,28.32
2015-01-31T08:00:00Z,33,28.8,28.8
2015-01-31T09:00:00Z,33,29,29
2015-01-31T10:00:00Z,34,28.79,28.79
2015-01-31T11:00:00Z,33,28.41,28.41
2015-01-31T12:00:00Z,31,28.23,28.23
2015-01-31T13:00:00Z,30,28.19,28.19
2015-01-31T14:00:00Z,31,28.47,28.47
2015-01-31T15:00:00Z,32,29.09,29.09
2015-01-31T16:00:00Z,38,29.67,29.67
2015-01-31T17:00:00Z,40,29.38,29.38
2015-01-31T18:00:00Z,35,28.8,28.8
2015-01-31T19:00:00Z,31,28.29,28.29
2015-01-31T20:00:00Z,28,28.01,28.01
2015-01-31T21:00:00Z,29,27.82,27.82
2015-01-31T22:00:00Z,27,26.25,26.25
2015-01-31T23:00:00Z,27,27.04,27.04
2015-02-01T00:00:00Z,25,26.32,26.32
2015-02-01T01:00:00Z,24,25.98,25.98
2015-02-01T02:00:00Z,24,25.63,25.63
2015-02-01T03:00:00Z,24,25.78,25.78
2015-02-01T04:00:00Z,24,25.99,25.99
2015-02-01T05:00:00Z,21,26.16,26.16
2015-02-01T06:00:00Z,22,26.48,26.48
2015-02-01T07:00:00Z,24,27.84,27.84
2015-02-01T08:00:00Z,27,28.4,28.4
2015-02-01T09:00:00Z,27,28.59,28.59
2015-02-01T10:00:00Z,30,28.61,28.61
2015-02-01T11:00:00Z,27,28.49,28.49
2015-02-01T12:00:00Z,26,28.24,28.24
2015-02-01T13:00:00Z,24,28.21,28.21
2015-02-01T14:00:00Z,24,28.47,28.47
2015-02-01T15:00:00Z,25,29.02,29.02
2015-02-01T16:00:00Z,31,29.64,29.64
2015-02-01T17:00:00Z,32,29.67,29.67
2015-02-01T18:00:00Z,30,29.42,29.42
2015-02-01T19:00:00Z,26,28.59,28.59
2015-02-01T20:00:00Z,23,28.36,28.36
2015-02-01T21:00:00Z,23,28.18,28.18
2015-02-01T22:00:00Z,19,26.92,26.92
2015-02-01T23:00:00Z,17,27.23,27.23
2015-02-02T00:00:00Z,16,26.38,26.38
2015-02-02T01:00:00Z,18,26.19,26.19
2015-02-02T02:00:00Z,17,26.21,26.21
2015-02-02T03:00:00Z,18,26.24,26.89
2015-02-02T04:00:00Z,20,27.47,28.35
2015-02-02T05:00:00Z,28,31.02,30.99
2015-02-02T06:00:00Z,38,36.3,41
2015-02-02T07:00:00Z,40,45.44,45.44
2015-02-02T08:00:00Z,39,45.19,45.19
2015-02-02T09:00:00Z,38,37.23,44.28
2015-02-02T10:00:00Z,38,32.5,32.5
2015-02-02T11:00:00Z,36,31.84,31.84
2015-02-02T12:00:00Z,36,32.41,32.41
2015-02-02T13:00:00Z,35,32,32
2015-02-02T14:00:00Z,37,31.12,36.54
2015-02-02T15:00:00Z,36,32.26,46.84
2015-02-02T16:00:00Z,43,41.64,54.16
2015-02-02T17:00:00Z,44,38.49,52.68
2015-02-02T18:00:00Z,39,31.42,37.18
2015-02-02T19:00:00Z,35,30.74,30.74
2015-02-02T20:00:00Z,33,30.37,30.37
2015-02-02T21:00:00Z,32,29.73,29.73
2015-02-02T22:00:00Z,28,29.22,29.22
2015-02-02T23:00:00Z,31,28.75,28.75
2015-02-03T00:00:00Z,29,28.23,28.23
2015-02-03T01:00:00Z,28,28.05,28.05
2015-02-03T02:00:00Z,28,28.08,28.08
2015-02-03T03:00:00Z,29,28.21,28.21
2015-02-03T04:00:00Z,33,29.42,29.42
2015-02-03T05:00:00Z,41,31.87,31.87
2015-02-03T06:00:00Z,55,45.95,45.95
2015-02-03T07:00:00Z,56,51.13,51.13
2015-02-03T08:00:00Z,56,51.18,51.18
2015-02-03T09:00:00Z,56,49.91,52.1
2015-02-03T10:00:00Z,54,37.91,51.32
2015-02-03T11:00:00Z,52,34.64,39.94
2015-02-03T12:00:00Z,52,35.65,37.15
2015-02-03T13:00:00Z,50,35,35
2015-02-03T14:00:00Z,52,37.17,37.17
2015-02-03T15:00:00Z,53,49.09,49.09
2015-02-03T16:00:00Z,64,58.63,58.63
2015-02-03T17:00:00Z,67,59.84,59.84
2015-02-03T18:00:00Z,60,40.77,48.77
2015-02-03T19:00:00Z,50,33.07,33.07
2015-02-03T20:00:00Z,44,31.23,31.23
2015-02-03T21:00:00Z,41,30.3,30.3
2015-02-03T22:00:00Z,37,29.46,29.46
2015-02-03T23:00:00Z,33,29.76,29.76
2015-02-04T00:00:00Z,31,29.3,29.3
2015-02-04T01:00:00Z,30,29.12,29.12
2015-02-04T02:00:00Z,31,29.18,29.18
2015-02-04T03:00:00Z,31,29.76,29.76
2015-02-04T04:00:00Z,34,31.08,31.08
2015-02-04T05:00:00Z,42,35.82,35.82
2015-02-04T06:00:00Z,59,49.7,49.7
2015-02-04T07:00:00Z,62,61.76,61.76
2015-02-04T08:00:00Z,61,61.09,61.09
2015-02-04T09:00:00Z,58,59.63,59.63
2015-02-04T10:00:00Z,57,54.96,54.96
2015-02-04T11:00:00Z,52,52.71,52.71
2015-02-04T12:00:00Z,52,52.25,52.25
2015-02-04T13:00:00Z,51,46.22,49.52
2015-02-04T14:00:00Z,52,48.36,48.36
2015-02-04T15:00:00Z,55,48.72,48.72
2015-02-04T16:00:00Z,63,59.37,59.37
2015-02-04T17:00:00Z,69,61.63,61.63
2015-02-04T18:00:00Z,60,44.27,50.05
2015-02-04T19:00:00Z,50,36.88,47.52
2015-02-04T20:00:00Z,44,34.39,34.39
2015-02-04T21:00:00Z,42,31.82,31.82
2015-02-04T22:00:00Z,33,30.47,30.47
2015-02-04T23:00:00Z,35,30.29,30.29
2015-02-05T00:00:00Z,32,29.82,29.82
2015-02-05T01:00:00Z,31,29.6,29.6
2015-02-05T02:00:00Z,31,29.54,29.54
2015-02-05T03:00:00Z,32,29.8,29.8
2015-02-05T04:00:00Z,34,30.77,30.77
2015-02-05T05:00:00Z,45,35.78,35.78
2015-02-05T06:00:00Z,56,49.97,49.97
2015-02-05T07:00:00Z,63,60.57,60.57
2015-02-05T08:00:00Z,63,57.89,57.89
2015-02-05T09:00:00Z,59,50.78,50.78
2015-02-05T10:00:00Z,57,48.76,48.76
2015-02-05T11:00:00Z,51,48.18,49.3
2015-02-05T12:00:00Z,51,46.3,46.3
2015-02-05T13:00:00Z,48,36.02,43.43
2015-02-05T14:00:00Z,45,35.64,42.29
2015-02-05T15:00:00Z,45,39.71,42.98
2015-02-05T16:00:00Z,51,50.32,50.32
2015-02-05T17:00:00Z,54,46.45,46.97
2015-02-05T18:00:00Z,46,34.97,43.86
2015-02-05T19:00:00Z,42,31.09,40.88
2015-02-05T20:00:00Z,34,30.55,30.84
2015-02-05T21:00:00Z,32,29.72,29.72
2015-02-05T22:00:00Z,28,29.01,29.01
2015-02-05T23:00:00Z,29,28.73,28.73
2015-02-06T00:00:00Z,29,28.14,28.14
2015-02-06T01:00:00Z,27,27.75,27.75
2015-02-06T02:00:00Z,27,27.73,27.73
2015-02-06T03:00:00Z,27,28.23,28.23
2015-02-06T04:00:00Z,29,29.02,29.02
2015-02-06T05:00:00Z,37,29.82,30.52
2015-02-06T06:00:00Z,48,35.56,42.71
2015-02-06T07:00:00Z,50,40.67,45.43
2015-02-06T08:00:00Z,49,45.51,45.51
2015-02-06T09:00:00Z,46,38.6,44.83
2015-02-06T10:00:00Z,45,34.39,41.9
2015-02-06T11:00:00Z,43,31.28,38.7
2015-02-06T12:00:00Z,40,30.77,36.21
2015-02-06T13:00:00Z,38,30.44,34.69
2015-02-06T14:00:00Z,40,30.36,37.65
2015-02-06T15:00:00Z,44,30.64,41.92
2015-02-06T16:00:00Z,50,44.08,48.98
2015-02-06T17:00:00Z,52,41.87,49.54
2015-02-06T18:00:00Z,49,29.94,39.99
2015-02-06T19:00:00Z,43,29.42,29.42
2015-02-06T20:00:00Z,37,29.13,29.13
2015-02-06T21:00:00Z,36,28.7,28.7
2015-02-06T22:00:00Z,33,28.31,28.31
2015-02-06T23:00:00Z,66,27.78,27.78
2015-02-07T00:00:00Z,65,27.33,27.33
2015-02-07T01:00:00Z,63,26.65,26.65
2015-02-07T02:00:00Z,59,26.28,26.28
2015-02-07T03:00:00Z,59,26.08,26.08
2015-02-07T04:00:00Z,58,25.91,25.91
2015-02-07T05:00:00Z,59,25.53,26.09
2015-02-07T06:00:00Z,65,26.86,26.86
2015-02-07T07:00:00Z,67,27.06,27.06
2015-02-07T08:00:00Z,66,27.45,27.45
2015-02-07T09:00:00Z,67,27.6,27.6
2015-02-07T10:00:00Z,65,27.27,27.27
2015-02-07T11:00:00Z,60,26.68,26.68
2015-02-07T12:00:00Z,55,20.27,26.13
2015-02-07T13:00:00Z,51,19.18,25.79
2015-02-07T14:00:00Z,50,19.96,25.84
2015-02-07T15:00:00Z,50,21.57,26.57
2015-02-07T16:00:00Z,60,27.74,27.74
2015-02-07T17:00:00Z,60,27.81,27.81
2015-02-07T18:00:00Z,54,26.31,27.1
2015-02-07T19:00:00Z,41,21.71,26.17
2015-02-07T20:00:00Z,32,15.01,26.19
2015-02-07T21:00:00Z,32,14.25,25.76
2015-02-07T22:00:00Z,25,9.56,24.77
2015-02-07T23:00:00Z,29,-5,-5
2015-02-08T00:00:00Z,24,-1.12,-1.12
2015-02-08T01:00:00Z,15,-4.78,-4.78
2015-02-08T02:00:00Z,12,-2.4,-2.4
2015-02-08T03:00:00Z,16,-7.32,-7.32
2015-02-08T04:00:00Z,15,-0.9,-0.9
2015-02-08T05:00:00Z,18,-6.8,10.09
2015-02-08T06:00:00Z,22,0.08,25.66
2015-02-08T07:00:00Z,21,13.15,25.89
2015-02-08T08:00:00Z,29,18.96,26.23
2015-02-08T09:00:00Z,36,16.43,26.89
2015-02-08T10:00:00Z,40,18.65,27.08
2015-02-08T11:00:00Z,38,19.93,26.89
2015-02-08T12:00:00Z,32,24.83,26.86
2015-02-08T13:00:00Z,34,26.51,26.97
2015-02-08T14:00:00Z,41,26.79,27.12
2015-02-08T15:00:00Z,40,26.66,28.13
2015-02-08T16:00:00Z,59,29.94,30.25
2015-02-08T17:00:00Z,72,28.7,30.42
2015-02-08T18:00:00Z,71,28.43,29.86
2015-02-08T19:00:00Z,70,28.12,28.29
2015-02-08T20:00:00Z,64,26.93,27.48
2015-02-08T21:00:00Z,64,26.35,27.04
2015-02-08T22:00:00Z,57,16.84,26.31
2015-02-08T23:00:00Z,44,16.42,26.08
2015-02-09T00:00:00Z,42,14.95,25.51
2015-02-09T01:00:00Z,40,11.5,25.25
2015-02-09T02:00:00Z,39,13.86,25.38
2015-02-09T03:00:00Z,44,9.81,25.91
2015-02-09T04:00:00Z,47,9.88,26.29
2015-02-09T05:00:00Z,59,22.28,27.11
2015-02-09T06:00:00Z,80,29.17,29.17
2015-02-09T07:00:00Z,85,28.82,29.96
2015-02-09T08:00:00Z,84,28.68,30
2015-02-09T09:00:00Z,85,28.6,30
2015-02-09T10:00:00Z,85,28.53,29.79
2015-02-09T11:00:00Z,81,28.61,29.52
2015-02-09T12:00:00Z,80,28.58,29.42
2015-02-09T13:00:00Z,78,28.56,29.35
2015-02-09T14:00:00Z,79,28.44,29.37
2015-02-09T15:00:00Z,80,28.51,29.81
2015-02-09T16:00:00Z,92,28.83,31.01
2015-02-09T17:00:00Z,96,28.79,38.91
2015-02-09T18:00:00Z,89,28.72,30.93
2015-02-09T19:00:00Z,80,28.47,28.81
2015-02-09T20:00:00Z,70,28.33,28.33
2015-02-09T21:00:00Z,66,27.85,27.85
2015-02-09T22:00:00Z,59,27.12,27.12
2015-02-09T23:00:00Z,26,25.36,25.36
2015-02-10T00:00:00Z,26,25.32,25.32
2015-02-10T01:00:00Z,25,25.19,25.19
2015-02-10T02:00:00Z,26,25.57,25.57
2015-02-10T03:00:00Z,26,26.02,26.02
2015-02-10T04:00:00Z,27,27.03,27.03
2015-02-10T05:00:00Z,35,28.23,28.23
2015-02-10T06:00:00Z,46,28.76,30.22
2015-02-10T07:00:00Z,47,28.97,40.01
2015-02-10T08:00:00Z,47,28.94,40.91
2015-02-10T09:00:00Z,48,28.89,40.95
2015-02-10T10:00:00Z,48,28.85,40.93
2015-02-10T11:00:00Z,48,28.81,29.45
2015-02-10T12:00:00Z,47,28.79,29.31
2015-02-10T13:00:00Z,46,28.77,29.14
2015-02-10T14:00:00Z,46,28.67,29.26
2015-02-10T15:00:00Z,49,28.81,29.52
2015-02-10T16:00:00Z,56,29.78,40.91
2015-02-10T17:00:00Z,62,29.5,40.9
2015-02-10T18:00:00Z,57,29.03,40.92
2015-02-10T19:00:00Z,45,28.62,28.62
2015-02-10T20:00:00Z,41,28.46,28.46
2015-02-10T21:00:00Z,38,28.09,28.09
2015-02-10T22:00:00Z,33,27.34,27.34
2015-02-10T23:00:00Z,32,26.71,26.71
2015-02-11T00:00:00Z,31,26.23,26.23
2015-02-11T01:00:00Z,30,26.04,26.04
2015-02-11T02:00:00Z,30,26.13,26.13
2015-02-11T03:00:00Z,31,26.57,26.57
2015-02-11T04:00:00Z,34,27.7,27.7
2015-02-11T05:00:00Z,45,30.95,30.95
2015-02-11T06:00:00Z,60,55.49,55.49
2015-02-11T07:00:00Z,59,49.21,49.21
2015-02-11T08:00:00Z,56,51.08,51.08
2015-02-11T09:00:00Z,54,50.75,50.75
2015-02-11T10:00:00Z,54,50.79,50.79
2015-02-11T11:00:00Z,51,46.32,46.32
2015-02-11T12:00:00Z,49,46.31,46.31
2015-02-11T13:00:00Z,48,46.25,46.25
2015-02-11T14:00:00Z,49,46.27,46.27
2015-02-11T15:00:00Z,50,46.25,48.22
2015-02-11T16:00:00Z,60,53.98,53.98
2015-02-11T17:00:00Z,75,52.43,53.1
2015-02-11T18:00:00Z,60,46.27,48.55
2015-02-11T19:00:00Z,51,43.99,43.99
2015-02-11T20:00:00Z,45,31.15,31.15
2015-02-11T21:00:00Z,43,28.22,28.22
2015-02-11T22:00:00Z,35,27.6,27.6
2015-02-11T23:00:00Z,30,26.81,26.81
2015-02-12T00:00:00Z,31,26.51,26.51
2015-02-12T01:00:00Z,31,26.26,26.26
2015-02-12T02:00:00Z,32,26.31,26.31
2015-02-12T03:00:00Z,32,26.75,26.75
2015-02-12T04:00:00Z,33,27.31,27.31
2015-02-12T05:00:00Z,45,37.12,37.12
2015-02-12T06:00:00Z,59,43.93,43.93
2015-02-12T07:00:00Z,58,55.57,55.57
2015-02-12T08:00:00Z,52,54.9,54.9
2015-02-12T09:00:00Z,48,52.52,52.52
2015-02-12T10:00:00Z,46,48.76,48.76
2015-02-12T11:00:00Z,43,44.63,44.63
2015-02-12T12:00:00Z,43,43.9,43.9
2015-02-12T13:00:00Z,42,43.92,43.92
2015-02-12T14:00:00Z,45,44.38,44.38
2015-02-12T15:00:00Z,48,48.76,48.76
2015-02-12T16:00:00Z,56,57.58,57.58
2015-02-12T17:00:00Z,78,70.27,70.27
2015-02-12T18:00:00Z,63,44.05,52.29
2015-02-12T19:00:00Z,51,44.94,44.94
2015-02-12T20:00:00Z,44,39.86,39.86
2015-02-12T21:00:00Z,43,35.68,35.68
2015-02-12T22:00:00Z,31,28.19,28.19
2015-02-12T23:00:00Z,33,27.75,27.75
2015-02-13T00:00:00Z,32,27.36,27.36
2015-02-13T01:00:00Z,31,26.96,26.96
2015-02-13T02:00:00Z,31,27.01,27.01
2015-02-13T03:00:00Z,32,27.44,27.44
2015-02-13T04:00:00Z,33,27.79,27.79
2015-02-13T05:00:00Z,44,29.05,35.15
2015-02-13T06:00:00Z,56,35.82,58.25
2015-02-13T07:00:00Z,59,57.84,57.84
2015-02-13T08:00:00Z,53,47.03,50.76
2015-02-13T09:00:00Z,47,41.9,45.49
2015-02-13T10:00:00Z,44,42.97,42.97
2015-02-13T11:00:00Z,40,38.05,38.05
2015-02-13T12:00:00Z,37,33.45,33.45
2015-02-13T13:00:00Z,36,32.06,32.06
2015-02-13T14:00:00Z,38,32.41,37.13
2015-02-13T15:00:00Z,43,29.99,42.16
2015-02-13T16:00:00Z,47,32.41,45.75
2015-02-13T17:00:00Z,51,30.06,46.31
2015-02-13T18:00:00Z,47,28.51,40.71
2015-02-13T19:00:00Z,39,28.21,31.04
2015-02-13T20:00:00Z,32,27.8,27.8
2015-02-13T21:00:00Z,31,27.59,27.59
2015-02-13T22:00:00Z,30,27.15,27.15
2015-02-13T23:00:00Z,26,27.5,27.5
2015-02-14T00:00:00Z,26,27.2,27.2
2015-02-14T01:00:00Z,25,27.09,27.09
2015-02-14T02:00:00Z,25,27.01,27.01
2015-02-14T03:00:00Z,25,27.02,27.02
2015-02-14T04:00:00Z,26,27.31,27.31
2015-02-14T05:00:00Z,26,27.17,27.17
2015-02-14T06:00:00Z,29,26.95,26.95
2015-02-14T07:00:00Z,32,27.24,31.17
2015-02-14T08:00:00Z,35,27.61,33.27
2015-02-14T09:00:00Z,35,27.76,34.11
2015-02-14T10:00:00Z,34,27.86,32.17
2015-02-14T11:00:00Z,32,27.7,31.06
2015-02-14T12:00:00Z,31,27.65,31.01
2015-02-14T13:00:00Z,30,27.48,31.59
2015-02-14T14:00:00Z,31,27.46,35.9
2015-02-14T15:00:00Z,33,27.65,36.35
2015-02-14T16:00:00Z,41,28.23,39.71
2015-02-14T17:00:00Z,44,28.2,28.33
2015-02-14T18:00:00Z,40,27.79,27.79
2015-02-14T19:00:00Z,32,27.43,27.43
2015-02-14T20:00:00Z,30,26.94,26.94
2015-02-14T21:00:00Z,30,26.59,26.59
2015-02-14T22:00:00Z,28,26.52,26.52
2015-02-14T23:00:00Z,26,26.87,26.87
2015-02-15T00:00:00Z,23,26.39,26.39
2015-02-15T01:00:00Z,21,26.18,26.18
2015-02-15T02:00:00Z,20,26.1,26.1
2015-02-15T03:00:00Z,19,26.01,26.01
2015-02-15T04:00:00Z,19,26.08,26.08
2015-02-15T05:00:00Z,18,26.17,26.17
2015-02-15T06:00:00Z,19,26.29,26.29
2015-02-15T07:00:00Z,25,26.55,26.55
2015-02-15T08:00:00Z,27,26.67,26.67
2015-02-15T09:00:00Z,28,26.38,26.38
2015-02-15T10:00:00Z,29,26.39,26.39
2015-02-15T11:00:00Z,26,25.93,25.93
2015-02-15T12:00:00Z,24,25.45,25.45
2015-02-15T13:00:00Z,23,25.35,25.35
2015-02-15T14:00:00Z,24,25.66,25.66
2015-02-15T15:00:00Z,25,26.56,26.56
2015-02-15T16:00:00Z,32,27.39,27.39
2015-02-15T17:00:00Z,36,27.51,27.51
2015-02-15T18:00:00Z,35,27.24,27.24
2015-02-15T19:00:00Z,32,26.86,26.86
2015-02-15T20:00:00Z,31,26.5,26.5
2015-02-15T21:00:00Z,31,26.34,26.34
2015-02-15T22:00:00Z,28,25.95,25.95
2015-02-15T23:00:00Z,22,26.08,26.08
2015-02-16T00:00:00Z,21,25.53,25.53
2015-02-16T01:00:00Z,20,25.35,25.35
2015-02-16T02:00:00Z,21,25.63,25.63
2015-02-16T03:00:00Z,21,25.89,25.89
2015-02-16T04:00:00Z,24,26.49,26.49
2015-02-16T05:00:00Z,32,27.5,27.5
2015-02-16T06:00:00Z,41,28,28
2015-02-16T07:00:00Z,43,28.28,28.28
2015-02-16T08:00:00Z,43,28.24,28.51
2015-02-16T09:00:00Z,41,28.52,28.52
2015-02-16T10:00:00Z,39,28.42,28.42
2015-02-16T11:00:00Z,36,28.22,28.22
2015-02-16T12:00:00Z,36,28.16,28.16
2015-02-16T13:00:00Z,36,28.13,28.13
